0.01 2.111911862665525 1.685 1.2533601558845844
0.02 2.4987202362380865 1.535 1.6278307727935417
0.03 3.5403548808939 1.805 1.9614154464786149
0.04 2.417121112099044 1.435 1.6844049561665813
0.05 1236.7223865020455 20.16 61.34535647331575
0.06 618.2974325352278 19.725 31.345877441583156
0.07 888.8541003129577 29.09 30.555314551837668
0.08 904.9991613520909 26.57 34.060939456232255
0.09 573.4671692750983 29.16 19.666226655524632
0.1 856.3639273520286 21.21 40.375479837436515
0.11 1343.139227891357 13.39 100.30912829659125
0.12 612.6870974212463 13.97 43.85734412464183
0.13 735.237097556068 16.93 43.42806246639504
0.14 157.67819029776516 30.675 5.140283302290633
0.15 984.0547462182228 27.215 36.15854294389943
0.16 905.3475074336875 36.755 24.631955038326417
0.17 831.8880065944412 18.92 43.96871070795143
0.18 636.5450633377727 14.07 45.24129803395684
0.19 853.6189041860114 21.975 38.84500132814613
0.2 355.2074450966196 16.01 22.186598694354753
0.21 1180.0186282341344 16.275 72.50498483773484
0.22 779.7527050982413 33.46 23.304025854699383
0.23 1103.4001975076887 27.27 40.462053447293314
0.24 544.2789199110256 13.515 40.27221013030156
0.25 943.4359633041612 12.585 74.96511428718007
0.26 495.35203573158856 13.865 35.726796662934625
0.27 307.4928643948112 14.355 21.420610546486323
0.28 330.77148435706886 13.03 25.385378692023703
0.29 404.5132244280365 14.355 28.17925631682595
0.3 559.0445022258488 21.41 26.111373294061128
0.31 380.2997168836771 24.35 15.618058188241358
0.32 367.9905075385416 32.93 11.174931902172535
0.33 950.885044646802 17.24 55.15574504911845
0.34 170.7789846078022 25.59 6.673660985064564
0.35 486.28450983597696 22.48 21.63187321334417
0.36 1197.5056510091038 41.675 28.734388746469197
0.37 1601.2802457056346 33.82 47.347139139728995
0.38 464.6090918550937 33.865 13.719447566959802
0.39 683.7648637359665 40.71 16.795992722573484
0.4 370.0036536637512 44.95 8.231449469716377
0.41 894.5556756456687 30.595 29.23862316213985
0.42 1843.4764031350257 30.535 60.37256928557478
0.43 1347.0314564836485 24.245 55.55914442085578
0.44 615.345842596859 15.16 40.590095158104155
0.45 382.8693775766671 15.755 24.30145208357138
0.46 563.6785040582217 29.94 18.826937343293977
0.47 1065.8451319110366 51.46 20.71210905384836
0.48 1075.0673727768233 34.82 30.874996346261437
0.49 687.7777131362747 17.83 38.57418469636987
0.5 111.8008776407342 27.395 4.081068722056368
0.51 82.58799100415034 40.015 2.0639258029276606
0.52 72.500754109166 25.32 2.86337891426406
0.53 1678.4358839583513 48.965 34.27827803448078
0.54 2805.0960499324974 134.125 20.91404324273996
0.55 791.7469797963524 113.91 6.95063629002153
0.56 741.7342999611396 29.13 25.46290078822999
0.57 1247.5889920572588 33.535 37.202594067608736
0.58 1177.4058471284188 29.595 39.78394482609964
0.59 812.5418257129179 26.48 30.685114264083
0.6 517.7708634136006 19.285 26.848372487093627
0.61 618.2713713707569 29.24 21.144711743185944
0.62 1362.131652480845 14.895 91.44891926692482
0.63 592.5619580069599 19.49 30.403384197381218
0.64 1760.7519137545673 47.555 37.02558960686715
0.65 1473.241274915939 40.82 36.09116303076773
0.66 202.91350017418682 64.175 3.1618776809378546
0.67 2126.973719615897 51.62 41.20445020565473
0.68 1313.5125235540393 40.81 32.186045664151905
0.69 1785.9940377182327 43.245 41.29943433271437
0.7 744.7433583267119 20.65 36.065053671995734
0.71 1591.1008267092973 27.825 57.18241964813288
0.72 1555.6244170379277 35.97 43.247829219847866
0.73 1996.9186232527893 35.665 55.99098901592007
0.74 1412.612543183427 37.46 37.70989170270761
0.75 1651.4289003617243 34.42 47.97875945269391
0.76 525.6286435672484 36.97 14.21770742675814
0.77 2382.9145450413907 43.395 54.91219138244937
0.78 2064.101691833502 55.45 37.22455711151492
0.79 475.2491100915271 37.455 12.688535845455268
0.8 2678.279323414703 45.345 59.064490537318406
0.81 741.9049352560586 51.73 14.341870003016792
0.82 1574.7749471680438 46.37 33.96107283088298
0.83 1371.9047426822572 50.34 27.25277597700153
0.84 717.5912611817795 39.815 18.023138545316577
0.85 844.3993581578796 52.925 15.954640683190926
0.86 1396.6128085084367 41.8 33.41178967723533
0.87 1008.5987377335172 31.865 31.652243456253483
0.88 1567.2113560934142 44.835 34.95508767912154
0.89 955.1489053363846 42.875 22.277525488895268
0.9 435.99002790572524 24.67 17.67288317412749
0.91 709.0581489597419 24.595 28.829361616578243
0.92 1510.1160682262143 25.15 60.04437647022721
0.93 446.3722033543791 40.01 11.15651595487076
0.94 524.1828300938499 29.555 17.735842669390962
0.95 915.7643324433858 22.885 40.015920141725395
0.96 1015.0237995766864 22.13 45.8664166098819
0.97 1835.5089590086804 34.265 53.56804199645937
0.98 1317.048086956162 26.865 49.0246821870896
0.99 823.6104002727175 34.725 23.718082081287758
1.0 1055.7939161482527 43.36 24.34949068607594
1.01 563.6807196718134 19.785 28.490306781491707
1.02 394.7192942357391 25.15 15.694604144562192
1.03 947.0742192039988 18.06 52.44043295703205
1.04 830.4646677007102 17.29 48.031501891307705
1.05 1274.3906962532851 22.19 57.43085607270325
1.06 158.08639970380256 41.88 3.7747468888205002
1.07 644.2161582627023 17.165 37.530798617110534
1.08 229.046388220659 31.815 7.199320704719755
1.09 760.1316016520323 36.055 21.082557250091035
1.1 1922.9087600765886 47.165 40.76982423569572
1.11 259.5925674224419 34.63 7.496175784650357
1.12 617.1353574840703 62.41 9.888405022978214
1.13 1349.7259914020865 37.65 35.849295920374146
1.14 446.1609971326578 33.15 13.45885360882829
1.15 938.7855626449897 15.7 59.7952587671968
1.16 550.5010023083122 35.79 15.38141945538732
1.17 572.9070283344845 56.155 10.202244294087516
1.18 575.530345558041 42.585 13.514860762194221
1.19 695.3514557322575 30.135 23.074546398946655
1.2 1567.385717560664 47.35 33.10212708681445
1.21 1546.6521363820384 30.815 50.19153452481059
1.22 1387.9284905467982 12.46 111.39072957839471
1.23 300.6136640218529 34.34 8.754037973845454
1.24 766.5686979627238 50.41 15.20667918989732
1.25 1173.4986047496195 35.98 32.615303078088374
1.26 620.8224513791185 46.025 13.48880937271306
1.27 478.9532852694116 48.41 9.893684884722406
1.28 1024.5156581909016 32.235 31.782710041597692
1.29 2110.39708663346 54.02 39.06695828643946
1.3 1203.1828265566762 65.54 18.357992471111935
1.31 1251.8620977177536 68.65 18.23542749770945
1.32 2679.290503835712 113.115 23.68642977355534
1.33 269.46433339866155 56.86 4.73908430177034
1.34 1751.0105833797802 66.185 26.456305558355822
1.35 994.7129063248717 56.255 17.68221324904225
1.36 2361.8358739644655 56.87 41.530435624485065
1.37 1384.718246820595 67.61 20.480968005037642
1.38 744.852355991537 54.585 13.645733369818393
1.39 5482.3713253451415 73.43 74.66119195621873
1.4 1395.1152258680056 50.09 27.852170610261638
1.41 1364.3740952181483 81.52 16.736679283834007
1.42 2695.31713783142 58.615 45.98340250501442
1.43 6010.622529877493 124.36 48.332442343820304
1.44 7154.132799242986 100.02 71.52702258791228
1.45 2594.837586035173 89.775 28.90378820423473
1.46 2415.1663792109025 92.735 26.043741620864857
1.47 1071.3874950835084 69.665 15.379135793921026
1.48 949.255307530859 60.04 15.810381537822435
1.49 797.2745533990094 44.935 17.742840845643915
1.5 2139.0799893961926 57.22 37.38343218098903
1.51 1286.7160077919355 32.69 39.361150437195946
1.52 687.9263419922065 41.69 16.500991652487563
1.53 1362.988133526542 32.485 41.95746139838516
1.54 1275.9391732880256 45.985 27.746856002784074
1.55 412.3078900575772 29.295 14.074343405276572
1.56 132.37724417557126 56.81 2.3301750426962022
1.57 1240.7269485339132 53.205 23.319743417609494
1.58 322.1645939309566 27.87 11.559547683206192
1.59 531.372540093699 45.145 11.77035197903863
1.6 52.912782409372255 32.06 1.6504298942411806
1.61 1260.6971276930292 33.135 38.047295237453724
1.62 1529.13404604389 34.565 44.23937642250514
1.63 990.5120503596537 32.195 30.76602113246323
1.64 369.5595977986468 31.255 11.82401528711076
1.65 909.4229961388586 32.365 28.09896481195299
1.66 542.4121432806315 29.14 18.61400628965791
1.67 523.0893489019252 23.235 22.512991129843993
1.68 723.7516470569034 39.93 18.125510820358212
1.69 467.4444464057501 12.52 37.33581840301519
1.7 958.4744044642857 56.825 16.867125463515805
1.71 1915.0905167099725 64.695 29.60183192997871
1.72 910.1026036636916 18.17 50.088200531848734
1.73 2315.756411983201 89.36 25.914910608585508
1.74 1275.8650174697473 50.45 25.289693111392413
1.75 1762.0230717653017 54.885 32.10390947918925
1.76 974.9869741769963 93.68 10.40763208984838
1.77 540.9750187911438 58.21 9.293506593216696
1.78 785.7493468877506 44.885 17.50583372814416
1.79 1363.6819021398624 65.575 20.795759087150017
1.8 280.84626039588517 40.56 6.924217465381783
1.81 1497.3071050410367 45.73 32.74233774417312
1.82 633.9795048049915 49.095 12.913321210000845
1.83 3156.8242065668105 69.895 45.16523652002018
1.84 1038.1066273789027 53.845 19.279536212812754
1.85 2128.402060985431 77.16 27.584267249681584
1.86 157.9872068224126 44.715 3.5332037755208
1.87 1927.2719508560099 39.355 48.97146362231
1.88 1274.6692424976527 52.3 24.37226085081554
1.89 1094.7774890482406 50.31 21.760633851088066
1.9 1551.9740880796082 69.105 22.45820256247172
1.91 1019.6446028882469 31.91 31.953763800947883
1.92 894.0106310999547 34.12 26.201952845836892
1.93 1046.2220068180695 44.75 23.3792627221915
1.94 250.32004927335157 30.03 8.335665976468583
1.95 765.6707757213806 58.51 13.086152379445917
1.96 1683.1103487451974 58.245 28.89707869765984
1.97 1670.594741547913 73.445 22.746201123941905
1.98 578.0411142701955 49.4 11.701237130975619
1.99 791.5885760504427 54.34 14.567327494487351
2.0 504.59768135519255 39.445 12.79243709862321
2.01 1335.2824689385338 62.06 21.51599208731121
2.02 1161.9516335667238 56.655 20.509251320567007
2.03 489.73113421683934 37.925 12.913147902883042
2.04 145.28581735885524 44.435 3.2696256860325246
2.05 1323.6338346398197 46.965 28.183409659104004
2.06 589.1632379947114 50.245 11.72580829922801
2.07 1649.77763263531 50.595 32.60752312748908
2.08 1138.4536481318019 34.32 33.17172634416672
2.09 1177.3379976563476 35.47 33.192500638746765
2.1 855.9104165868898 36.59 23.391921743287504
2.11 643.0020286912469 26.83 23.9657856388836
2.12 1415.7341215445479 30.455 46.486098228354884
2.13 574.1321264763453 30.555 18.790120323231722
2.14 931.4509838305794 28.355 32.84962030790264
2.15 1662.7810888271156 31.64 52.553131758126284
2.16 819.1326447983967 20.52 39.91874487321621
2.17 913.996174825196 21.665 42.187684044550934
2.18 852.7097743091231 34.945 24.401481594194394
2.19 1187.0752597133917 45.22 26.251111448770274
2.2 951.5920882910098 24.305 39.152112252253026
2.21 1399.2001627232403 49.155 28.465062816056154
2.22 418.0219323745526 31.795 13.147410988348877
2.23 238.96823917371643 22.735 10.51102877386041
2.24 847.264294754134 13.34 63.51306557377316
2.25 874.8642395608439 14.955 58.49978198333961
2.26 289.4546086144739 32.88 8.803364008956018
2.27 597.2305272846874 30.93 19.309102078392737
2.28 1340.5219750259212 37.34 35.90042782608251
2.29 1897.2133890124087 49.67 38.19636378120412
2.3 480.46374486581834 27.645 17.379770116325496
2.31 1192.0918383722344 35.34 33.7320837117214
2.32 1926.9646323599954 33.595 57.358673384729734
2.33 1188.84192262229 32.395 36.69831525304183
2.34 1163.7386926736806 25.77 45.15866094969657
2.35 523.8300805580147 28.88 18.138160684141784
2.36 976.8637554050705 17.715 55.14331105871129
2.37 814.262400337722 43.31 18.800794281637543
2.38 354.8220517012219 34.87 10.1755678721314
2.39 521.3847148735662 38.69 13.475955411568007
2.4 1215.0287021765446 40.15 30.26223417625267
2.41 1394.095747730292 32.11 43.41624876145413
2.42 439.23174144775317 23.085 19.026716112096736
2.43 1348.5849149651156 50.185 26.872270896983473
2.44 1388.1011697733502 39.22 35.39268663369072
2.45 829.4683727530677 29.95 27.69510426554483
2.46 910.2240143264294 37.07 24.55419515312731
2.47 451.3514928849801 19.87 22.71522359763362
2.48 700.8235263063566 58.165 12.048887239858276
2.49 1739.9535923100227 47.55 36.59208396025284
2.5 265.4077637597592 33.22 7.989396862123997
2.51 2177.556926524086 51.265 42.476483497982755
2.52 2112.755772674177 31.345 67.4032787581489
2.53 308.2825883566403 40.06 7.695521426775843
2.54 1845.4454119488757 65.05 28.36964507223483
2.55 331.61895815527134 44.305 7.484910465077787
2.56 670.555483503414 27.05 24.78948183007076
2.57 1927.2072883853614 51.71 37.2695279130799
2.58 1716.4776434108117 34.76 49.38082978742266
2.59 1646.374284080172 47.77 34.46460716098329
2.6 811.6404707603764 29.18 27.81495787389912
2.61 1606.5184085702044 46.045 34.89018153046377
2.62 545.3056555490297 44.175 12.344214047516235
2.63 447.77003274667914 55.14 8.120602697618411
2.64 1336.9060614347432 48.965 27.303299528944002
2.65 1690.058617384555 51.945 32.53553984761873
2.66 1716.7518468708051 26.585 64.57595812942655
2.67 1316.6246228157663 37.475 35.13341221656481
2.68 1440.677373018919 47.925 30.06108237911151
2.69 713.4037475521933 27.28 26.151163766575998
2.7 868.0599481373127 26.605 32.6276996104985
2.71 1097.6646189164228 45.275 24.244386944592442
2.72 1086.754290802799 53.1 20.466182500994332
2.73 588.002148963973 31.57 18.625345231674785
2.74 930.4106223178464 37.16 25.037960772816106
2.75 1780.7541437748969 41.23 43.19073838891334
2.76 2318.393782347263 39.695 58.4051840873476
2.77 988.8701172446604 39.94 24.758891268018537
2.78 1747.1752895864545 58.98 29.623182258163013
2.79 862.7811589668481 47.83 18.03849381072231
2.8 1298.1722834605991 41.85 31.019648350313002
2.81 638.0793500051753 42.92 14.866713653429061
2.82 234.37028056995842 40.76 5.750006883463161
2.83 1982.0284213300858 46.24 42.86393644744995
2.84 1394.9990188844465 48.42 28.810388659323554
2.85 3277.5600144718674 51.355 63.82163400782529
2.86 608.8661303087888 42.045 14.481296951094988
2.87 2522.8507365816154 44.685 56.45855961914771
2.88 1507.1417028927144 43.08 34.98471919435271
2.89 1897.0459693265689 38.555 49.20363038066577
2.9 1774.8563225937378 55.055 32.23787707917061
2.91 1027.1031467489495 42.83 23.980928011883016
2.92 900.4216257811208 51.795 17.384334892964972
2.93 1789.046550677824 39.375 45.43610287435743
2.94 2097.978548172058 67.02 31.303768250851356
2.95 1131.4120863471262 46.965 24.090537343705442
2.96 797.8424841730215 61.71 12.92890105611767
2.97 2364.1407868739307 38.11 62.0346572257657
2.98 1177.7764451417343 50.53 23.308459234944277
2.99 320.11731381520775 38.915 8.226064854560137
3.0 995.3223774880511 26.205 37.98215521801378
3.01 1299.817029753681 40.395 32.17767124034363
3.02 3384.336660740373 49.05 68.99768931173034
3.03 1444.4029163726657 45.49 31.752097524129823
3.04 982.4971398077237 71.745 13.694294233852165
3.05 1757.8507958571804 55.32 31.776044755191258
3.06 3466.634397574151 57.235 60.56843535553684
3.07 1108.6446135062668 55.35 20.02971298114303
3.08 2801.7709896904535 52.015 53.864673453627866
3.09 1339.3677314600477 56.88 23.547252662799714
3.1 557.6490269454026 56.47 9.87513771817607
3.11 3231.000042616594 75.275 42.922617636886
3.12 1184.4988558599093 53.255 22.24202151647562
3.13 1365.6342959241963 66.385 20.571428725227026
3.14 2890.127612825911 55.825 51.771206678475785
