60.000997732426306 112.94787714734915 112.33 1.005500553256914
60.001995464852605 433.8381466576196 108.78 3.9882160935614963
60.00299319727891 498.297060925145 96.84 5.145570641523595
60.00399092970522 120.59487028568158 99.505 1.2119478446880216
60.00498866213152 802.5211039305896 78.09 10.27687416993968
60.00598639455782 540.4065184642168 86.685 6.23414106782277
60.00698412698413 594.2711163104447 109.295 5.437312926578935
60.00798185941043 1456.3229321528331 114.28 12.743462829478764
60.008979591836734 1141.6212031401146 112.635 10.13558133031575
60.00997732426304 1294.3700376612312 132.03 9.803605526480581
60.01097505668934 1505.786474836421 127.37 11.822143949410544
60.011972789115646 929.2934135792477 122.5 7.586068682279573
60.01297052154195 909.2999482090551 115.425 7.877842306337926
60.01396825396825 1860.8423584288116 110.645 16.818133295031963
60.01496598639456 1143.170011077105 105.21 10.865602234360852
60.01596371882086 2106.7140220693746 84.455 24.944811107327862
60.01696145124716 905.5346610111238 94.805 9.551549612479551
60.01795918367347 274.83323683989624 93.22 2.948221806907276
60.018956916099775 1033.141071900833 98.8 10.45689344029183
60.019954648526074 572.2028600894369 111.08 5.151268095871776
60.02095238095238 1357.617935729912 107.03 12.684461699802972
60.021950113378686 314.00571669866724 100.765 3.1162180985328956
60.022947845804985 357.2356427796251 86.14 4.147151645920886
60.02394557823129 1433.6911255664236 72.18 19.86271994411781
60.0249433106576 2164.256415817734 67.89 31.87886899127609
60.0259410430839 2009.8471340951319 76.12 26.403667026998576
60.0269387755102 1893.4255550193013 77.97 24.28402661304734
60.02793650793651 1659.9352093567322 99.52 16.679413277298355
60.02893424036281 601.2070262687569 136.47 4.405415302035296
60.029931972789115 789.1903830816364 165.365 4.772414858534976
60.03092970521542 1669.244575307067 195.935 8.519379259994727
60.03192743764173 16066.60229488358 305.785 52.54215313008675
60.032925170068026 43798.021455183356 429.03 102.08615121362925
60.03392290249433 66355.84980936612 528.195 125.62756142971082
60.03492063492064 85022.37879195804 630.16 134.9218909355688
60.03591836734694 103447.73910785011 705.09 146.71565205555333
60.036916099773244 109823.22269416679 762.095 144.1069980700133
60.03791383219955 126868.91626065508 883.6 143.58184275764495
60.03891156462585 150790.63721763904 1019.89 147.8499026538539
60.039909297052155 189627.13552464134 1257.055 150.85030927416966
60.04090702947846 219307.2908666897 1458.875 150.32630682319575
60.04190476190476 219798.38624077936 1484.035 148.10862698034705
60.04290249433107 234513.45280583896 1570.79 149.29650227327585
60.04390022675737 219896.51393600326 1488.96 147.68463486997854
60.04489795918367 198564.57566036645 1316.375 150.84195283286786
60.04589569160998 182221.0414822134 1208.675 150.7609915669749
60.046893424036284 155125.20653181223 1065.325 145.61303501918403
60.04789115646258 141245.01088017426 1033.995 136.60125134084234
60.04888888888889 130359.73753223046 1011.145 128.92289190198287
60.049886621315196 128075.7560842078 976.785 131.11969991779952
60.050884353741495 133539.24295462313 987.945 135.16870165305065
60.0518820861678 123056.50320741684 958.415 128.3958443966516
60.05287981859411 138024.2041635644 984.08 140.2570971501955
60.053877551020406 153482.33895260416 1103.475 139.09000108983363
60.05487528344671 170967.07911156848 1254.845 136.2455754388538
60.05587301587302 173809.8843255359 1325.33 131.14460875822317
60.05687074829932 189880.66976172704 1428.965 132.87986043166
60.057868480725624 216758.57805587552 1503.225 144.1956979533174
60.05886621315193 224528.08136845412 1494.24 150.26239517644697
60.05986394557823 228303.3102928323 1480.545 154.2022095193542
60.060861678004535 222401.5299049463 1437.665 154.6963513092037
60.06185941043084 207547.95434442154 1339.08 154.992946160365
60.06285714285714 183840.5268192274 1199.02 153.3256549675797
60.06385487528345 174728.907551308 1149.34 152.02542985653332
60.06485260770975 152635.54824051278 1038.13 147.02932025903573
60.06585034013605 146930.11345447716 1019.26 144.1537129431913
60.06684807256236 166287.22283034035 1113.225 149.37431591128512
60.067845804988664 189671.71173545404 1241.8 152.73933945518928
60.06884353741496 211825.50453875054 1380.73 153.41558779685423
60.06984126984127 236512.91647887696 1554.845 152.11350101063255
60.070839002267576 261210.3598718165 1724.055 151.5092963228067
