1.59
1.405
1.835
1.665
1.72
1.44
1.32
1.555
17.335
11.405
6.855
11.22
9.295
10.4
8.63
8.335
7.115
9.965
9.23
9.825
9.245
9.455
10.19
7.665
9.62
9.065
10.475
6.975
18.16
10.175
13.055
6.975
9.425
9.675
13.485
7.4
9.015
7.425
11.24
8.635
7.045
7.715
17.47
11.64
10.005
8.725
6.29
8.005
9.175
6.36
11.315
6.965
7.26
7.395
8.47
5.845
8.36
7.12
11.12
7.67
7.99
8.66
8.335
6.58
10.87
8.225
9.77
9.675
10.62
10.135
9.995
7.56
9.305
6.225
10.7
8.885
8.05
8.545
16.085
9.53
8.41
7.805
12.355
9.475
8.095
6.915
6.25
8.31
9.475
8.1
8.145
6.55
6.13
10.675
7.025
7.87
8.385
6.69
10.635
8.31
8.96
7.79
8.55
8.905
5.86
8.155
8.38
12.08
10.48
8.585
6.87
7.765
8.06
6.87
5.97
11.18
9.63
6.985
8.225
8.495
6.22
12.325
9.435
9.795
9.675
12.12
6.145
12.265
7.945
10.155
7.83
12.645
6.395
9.67
8.61
11.245
6.815
9.29
9.285
8.485
7.91
8.405
8.87
6.505
8.2
12.95
8.655
6.145
9.975
9.135
8.515
7.145
14.385
8.315
7.655
8.3
6.53
7.57
7.435
10.025
7.28
12.45
11.575
4.465
7.955
9.805
7.235
10.365
9.135
7.07
9.29
5.69
9.47
8.625
7.27
6.59
10.6
8.955
9.3
10.01
7.89
10.05
8.215
8.085
9.36
7.54
11.21
10.3
10.78
7.08
8.52
7.75
9.44
9.72
7.375
7.955
10.76
7.395
11.61
11.16
8.89
6.895
11.7
8.73
7.475
10.22
6.82
6.705
9.175
8.885
10.49
9.15
10.355
7.31
8.24
9.255
7.2
8.445
9.73
10.65
7.985
5.36
7.79
7.125
9.19
6.53
8.365
5.84
7.3
8.965
8.07
8.51
8.41
9.42
9.5
11.99
17.545
31.425
21.23
17.95
18.815
15.925
16.855
14.455
14.125
11.735
10.625
13.82
8.835
9.06
10.02
10.26
10.78
10.165
10.14
9.495
6.505
8.955
8.565
7.67
8.93
10.2
9.0
9.91
10.93
11.55
8.7
11.3
7.065
7.675
11.71
9.69
8.995
9.795
7.305
9.115
7.865
8.15
8.1
8.76
9.045
7.32
8.86
10.02
7.235
7.085
6.8
7.12
7.08
7.575
8.065
10.675
9.735
8.2
6.285
6.425
8.14
